label	prediction	row	column	fov	experiment	treatment	concentration	genus	species	strain	cell_line	control	phagocytic_activity channel_names
0	0	r02	c07	f03	Plate4	unrelated2	0.156	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c07	f04	Plate4	unrelated2	0.156	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c07	f05	Plate4	unrelated2	0.156	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c07	f06	Plate4	unrelated2	0.156	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c07	f07	Plate4	unrelated2	0.156	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c07	f08	Plate4	unrelated2	0.156	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c07	f09	Plate4	unrelated2	0.156	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c07	f10	Plate4	unrelated2	0.156	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c08	f01	Plate4	unrelated2	0.078	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c08	f02	Plate4	unrelated2	0.078	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c08	f03	Plate4	unrelated2	0.078	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c08	f04	Plate4	unrelated2	0.078	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c08	f05	Plate4	unrelated2	0.078	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c08	f06	Plate4	unrelated2	0.078	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c08	f07	Plate4	unrelated2	0.078	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c08	f08	Plate4	unrelated2	0.078	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c08	f09	Plate4	unrelated2	0.078	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c08	f10	Plate4	unrelated2	0.078	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c09	f01	Plate4	unrelated2	0.039	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c09	f02	Plate4	unrelated2	0.039	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c09	f03	Plate4	unrelated2	0.039	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c09	f04	Plate4	unrelated2	0.039	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c09	f05	Plate4	unrelated2	0.039	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c09	f06	Plate4	unrelated2	0.039	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c09	f07	Plate4	unrelated2	0.039	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c09	f08	Plate4	unrelated2	0.039	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c09	f09	Plate4	unrelated2	0.039	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c09	f10	Plate4	unrelated2	0.039	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c10	f01	Plate4	unrelated2	0.019	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c10	f02	Plate4	unrelated2	0.019	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c10	f03	Plate4	unrelated2	0.019	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c10	f04	Plate4	unrelated2	0.019	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c10	f05	Plate4	unrelated2	0.019	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c10	f06	Plate4	unrelated2	0.019	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c10	f07	Plate4	unrelated2	0.019	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c10	f08	Plate4	unrelated2	0.019	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c10	f09	Plate4	unrelated2	0.019	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c10	f10	Plate4	unrelated2	0.019	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c11	f01	Plate4	unrelated2	0.01	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c11	f02	Plate4	unrelated2	0.01	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c11	f03	Plate4	unrelated2	0.01	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c11	f04	Plate4	unrelated2	0.01	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c11	f05	Plate4	unrelated2	0.01	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c11	f06	Plate4	unrelated2	0.01	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c11	f07	Plate4	unrelated2	0.01	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c11	f08	Plate4	unrelated2	0.01	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c11	f09	Plate4	unrelated2	0.01	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c11	f10	Plate4	unrelated2	0.01	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c12	f01	Plate4	unrelated2	0.0	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c12	f02	Plate4	unrelated2	0.0	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c12	f03	Plate4	unrelated2	0.0	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c12	f04	Plate4	unrelated2	0.0	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c12	f05	Plate4	unrelated2	0.0	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c12	f06	Plate4	unrelated2	0.0	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c12	f07	Plate4	unrelated2	0.0	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c12	f08	Plate4	unrelated2	0.0	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c12	f09	Plate4	unrelated2	0.0	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r02	c12	f10	Plate4	unrelated2	0.0	Shigella	flexneri	f1	THP-1	no	no	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c01	f01	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c01	f02	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c01	f03	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c01	f04	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c01	f05	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c01	f06	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c01	f07	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c01	f08	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c01	f09	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c01	f10	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c02	f01	Plate4	mAb2	5.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c02	f02	Plate4	mAb2	5.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c02	f03	Plate4	mAb2	5.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c02	f04	Plate4	mAb2	5.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c02	f05	Plate4	mAb2	5.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c02	f06	Plate4	mAb2	5.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c02	f07	Plate4	mAb2	5.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c02	f08	Plate4	mAb2	5.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c02	f09	Plate4	mAb2	5.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c02	f10	Plate4	mAb2	5.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c03	f01	Plate4	mAb2	2.5	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c03	f02	Plate4	mAb2	2.5	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c03	f03	Plate4	mAb2	2.5	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c03	f04	Plate4	mAb2	2.5	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c03	f05	Plate4	mAb2	2.5	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c03	f06	Plate4	mAb2	2.5	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c03	f07	Plate4	mAb2	2.5	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c03	f08	Plate4	mAb2	2.5	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c03	f09	Plate4	mAb2	2.5	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r03	c03	f10	Plate4	mAb2	2.5	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c04	f01	Plate4	mAb2	1.25	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c04	f02	Plate4	mAb2	1.25	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c04	f03	Plate4	mAb2	1.25	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c04	f04	Plate4	mAb2	1.25	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c04	f05	Plate4	mAb2	1.25	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c04	f06	Plate4	mAb2	1.25	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c04	f07	Plate4	mAb2	1.25	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c04	f08	Plate4	mAb2	1.25	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c04	f09	Plate4	mAb2	1.25	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c04	f10	Plate4	mAb2	1.25	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c05	f01	Plate4	mAb2	0.625	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c05	f02	Plate4	mAb2	0.625	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c05	f03	Plate4	mAb2	0.625	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c05	f04	Plate4	mAb2	0.625	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c05	f05	Plate4	mAb2	0.625	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c05	f06	Plate4	mAb2	0.625	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c05	f07	Plate4	mAb2	0.625	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c05	f08	Plate4	mAb2	0.625	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c05	f09	Plate4	mAb2	0.625	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c05	f10	Plate4	mAb2	0.625	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c06	f01	Plate4	mAb2	0.312	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c06	f02	Plate4	mAb2	0.312	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c06	f03	Plate4	mAb2	0.312	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c06	f04	Plate4	mAb2	0.312	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c06	f05	Plate4	mAb2	0.312	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c06	f06	Plate4	mAb2	0.312	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c06	f07	Plate4	mAb2	0.312	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c06	f08	Plate4	mAb2	0.312	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c06	f09	Plate4	mAb2	0.312	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	0	r03	c06	f10	Plate4	mAb2	0.312	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c07	f01	Plate4	mAb2	0.156	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c07	f02	Plate4	mAb2	0.156	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c07	f03	Plate4	mAb2	0.156	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c07	f04	Plate4	mAb2	0.156	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c07	f05	Plate4	mAb2	0.156	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c07	f06	Plate4	mAb2	0.156	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c07	f07	Plate4	mAb2	0.156	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c07	f08	Plate4	mAb2	0.156	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c07	f09	Plate4	mAb2	0.156	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c07	f10	Plate4	mAb2	0.156	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c08	f01	Plate4	mAb2	0.078	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c08	f02	Plate4	mAb2	0.078	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c08	f03	Plate4	mAb2	0.078	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c08	f04	Plate4	mAb2	0.078	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c08	f05	Plate4	mAb2	0.078	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c08	f06	Plate4	mAb2	0.078	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c08	f07	Plate4	mAb2	0.078	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c08	f08	Plate4	mAb2	0.078	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c08	f09	Plate4	mAb2	0.078	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c08	f10	Plate4	mAb2	0.078	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c09	f01	Plate4	mAb2	0.039	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c09	f02	Plate4	mAb2	0.039	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c09	f03	Plate4	mAb2	0.039	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c09	f04	Plate4	mAb2	0.039	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c09	f05	Plate4	mAb2	0.039	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c09	f06	Plate4	mAb2	0.039	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c09	f07	Plate4	mAb2	0.039	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c09	f08	Plate4	mAb2	0.039	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c09	f09	Plate4	mAb2	0.039	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c09	f10	Plate4	mAb2	0.039	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c10	f01	Plate4	mAb2	0.019	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c10	f02	Plate4	mAb2	0.019	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c10	f03	Plate4	mAb2	0.019	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c10	f04	Plate4	mAb2	0.019	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c10	f05	Plate4	mAb2	0.019	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c10	f06	Plate4	mAb2	0.019	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c10	f07	Plate4	mAb2	0.019	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c10	f08	Plate4	mAb2	0.019	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c10	f09	Plate4	mAb2	0.019	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c10	f10	Plate4	mAb2	0.019	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c11	f01	Plate4	mAb2	0.01	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c11	f02	Plate4	mAb2	0.01	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c11	f03	Plate4	mAb2	0.01	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c11	f04	Plate4	mAb2	0.01	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c11	f05	Plate4	mAb2	0.01	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c11	f06	Plate4	mAb2	0.01	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c11	f07	Plate4	mAb2	0.01	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c11	f08	Plate4	mAb2	0.01	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c11	f09	Plate4	mAb2	0.01	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c11	f10	Plate4	mAb2	0.01	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c12	f01	Plate4	mAb2	0.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c12	f02	Plate4	mAb2	0.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c12	f03	Plate4	mAb2	0.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c12	f04	Plate4	mAb2	0.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c12	f05	Plate4	mAb2	0.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c12	f06	Plate4	mAb2	0.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c12	f07	Plate4	mAb2	0.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c12	f08	Plate4	mAb2	0.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c12	f09	Plate4	mAb2	0.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
0	0	r03	c12	f10	Plate4	mAb2	0.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r04	c01	f01	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r04	c01	f02	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r04	c01	f03	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r04	c01	f04	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
1	1	r04	c01	f05	Plate4	mAb2	10.0	Shigella	flexneri	f1	THP-1	no	yes	['CellMask', 'mCherry', 'A488', 'DAPI']
